entry_time,exit_time,side,entry_price,exit_price,qty,bars_held,score_at_entry,pnl,return_pct,exit_reason
2025-10-21 13:00:00+00:00,2025-10-21 14:00:00+00:00,SHORT,108381.22559999999,109797.8426217983,0.018409045207472267,1,5.7,-28.488447794091485,-0.014278528907237189,stop
2025-10-21 15:00:00+00:00,2025-10-21 18:00:00+00:00,LONG,113574.78719999999,111636.32502021022,0.01754515725569493,3,3.7,-36.38144240640883,-0.018257475080894512,stop
2025-10-21 19:00:00+00:00,2025-10-21 22:00:00+00:00,LONG,111930.47279999999,109971.10004039085,0.017737845133037094,3,-3.3,-37.11668400813046,-0.01869476337379832,stop
2025-10-21 23:00:00+00:00,2025-10-23 06:00:00+00:00,SHORT,108275.580184,109284.78109562503,0.018238774443562096,31,4.5,-20.78740840970948,-0.010526262029314176,stop
2025-10-23 12:00:00+00:00,2025-10-23 13:00:00+00:00,SHORT,109110.481728,109625.86058399998,0.018061140394722407,1,4.2,-11.678706547442136,-0.005926292791916479,signal
2025-10-23 14:00:00+00:00,2025-10-23 20:00:00+00:00,LONG,109719.32529599998,109366.33627410399,0.01796837242513561,6,2.9,-8.704605863470839,-0.004415269757913061,stop
2025-10-23 22:00:00+00:00,2025-10-24 14:00:00+00:00,LONG,110073.38831999998,109919.9942576772,0.017894746544161788,16,-4.0,-5.106983360217765,-0.0025927256008483803,stop
2025-10-24 15:00:00+00:00,2025-10-24 18:00:00+00:00,SHORT,109982.03392799999,110710.05724799998,0.01787169847763555,3,3.9,-15.37749876566485,-0.00782344664828513,signal
2025-10-24 19:00:00+00:00,2025-10-26 09:00:00+00:00,LONG,110712.63931199998,111681.8906061223,0.017754388509895535,33,5.5,14.83937670758137,0.0075494052112335865,stop
2025-10-26 10:00:00+00:00,2025-10-26 22:00:00+00:00,LONG,112589.989992,113413.80783960067,0.017484728980638943,12,5.9,12.033262702502682,0.006112582201584819,stop
2025-10-26 23:00:00+00:00,2025-10-27 09:00:00+00:00,LONG,114639.72847199999,114738.78718866731,0.017193115031556544,10,4.1000000000000005,-0.6631108127733056,-0.0003364312986705927,stop
2025-10-27 10:00:00+00:00,2025-10-27 14:00:00+00:00,LONG,115554.21948,114418.19233535785,0.01705590085255465,4,4.0,-21.729398337674702,-0.011025219134917637,stop
2025-10-27 15:00:00+00:00,2025-10-27 20:00:00+00:00,LONG,115057.97279999999,114323.95604048848,0.01709166176247762,5,3.2,-14.897877186860331,-0.0075757107100343285,stop
2025-10-27 21:00:00+00:00,2025-10-28 09:00:00+00:00,SHORT,114208.56999199999,114615.98949599998,0.017165181444407835,12,4.6000000000000005,-9.350118759679408,-0.004769469048872131,signal
2025-10-28 10:00:00+00:00,2025-10-28 14:00:00+00:00,LONG,114691.69000799999,114289.49491812782,0.017103928586007053,4,5.2,-9.229002795525739,-0.004704646001730459,stop
2025-10-28 15:00:00+00:00,2025-10-28 19:00:00+00:00,LONG,114731.57188799999,113797.27668151239,0.017081882221738485,4,3.2,-18.301742402876386,-0.009338427932245295,stop
2025-10-28 20:00:00+00:00,2025-10-29 18:00:00+00:00,SHORT,112727.615704,109156.4700263958,0.017325307045382203,22,-5.7,59.564669420024494,0.030498429375047733,tp
2025-10-29 19:00:00+00:00,2025-10-30 04:00:00+00:00,SHORT,110555.79455199999,110752.2519571901,0.017773324013137404,9,-5.7,-5.851728887617518,-0.002978064012201271,stop
2025-10-30 05:00:00+00:00,2025-10-31 00:00:00+00:00,SHORT,110181.83396,108680.41819118541,0.017823033779911183,19,-3.2,24.419310377331005,0.012434884847000073,stop
2025-10-31 07:00:00+00:00,2025-10-31 14:00:00+00:00,SHORT,109295.763384,110946.69655558928,0.01801217579377506,7,4.5,-32.11712605385187,-0.016314252193731952,stop
2025-10-31 16:00:00+00:00,2025-11-01 04:00:00+00:00,SHORT,108682.13467999999,110514.0501719165,0.01805481851174889,12,-2.6,-35.449430136995346,-0.018065832149954837,stop
2025-11-01 13:00:00+00:00,2025-11-01 20:00:00+00:00,SHORT,109803.32700800001,110453.28199199999,0.017805945013449592,7,3.6,-13.926188947542904,-0.007122816500296018,signal
2025-11-01 21:00:00+00:00,2025-11-02 04:00:00+00:00,SHORT,109726.938168,110568.55358571142,0.017792977968726108,7,5.3,-17.326672284309637,-0.008874691384103883,stop
2025-11-02 05:00:00+00:00,2025-11-02 13:00:00+00:00,LONG,110542.34318399998,110104.71698063063,0.01765863760322102,8,4.2,-10.06567841517083,-0.005156525753387794,stop
2025-11-02 16:00:00+00:00,2025-11-02 23:00:00+00:00,SHORT,110017.925192,110624.43880799999,0.01769616089957658,7,3.5,-13.075676201284107,-0.0067161695070188975,signal
2025-11-03 00:00:00+00:00,2025-11-03 06:00:00+00:00,SHORT,109656.4546,107250.92938017903,0.017730665011881086,6,-4.4,40.34401455190351,0.020750085325418288,tp
2025-11-03 07:00:00+00:00,2025-11-03 15:00:00+00:00,SHORT,107358.054792,107630.7644459734,0.01818535381023578,8,-5.9,-7.30511019082576,-0.003741712219865244,stop
2025-11-03 16:00:00+00:00,2025-11-04 05:00:00+00:00,SHORT,106572.6736,106488.56580563242,0.018305671535209227,13,-6.7,-0.8004877820226595,-0.0004103204677019771,stop
2025-11-04 06:00:00+00:00,2025-11-04 20:00:00+00:00,SHORT,104623.604104,99829.82204388245,0.01864516525480433,14,-4.4,87.0936179559451,0.044646808379737626,tp
2025-11-04 21:00:00+00:00,2025-11-05 12:00:00+00:00,SHORT,100178.403112,102441.96358653915,0.019646242259264615,15,-2.6,-46.85889473778436,-0.02380885121408532,stop
2025-11-05 13:00:00+00:00,2025-11-05 20:00:00+00:00,LONG,103049.78392799999,103758.906416,0.019038384685888213,7,-3.7,11.13816467406602,0.005677229504938786,signal
2025-11-05 21:00:00+00:00,2025-11-07 12:00:00+00:00,SHORT,103573.11516799999,99359.29140939063,0.0189333954357545,39,-6.7,77.47667181805292,0.03950894310773046,tp
2025-11-07 13:00:00+00:00,2025-11-07 17:00:00+00:00,SHORT,100197.487832,101795.00844771306,0.019725780823953765,4,-3.9000000000000004,-33.90301735312163,-0.01715328548319135,stop
